periodo,Anio,var1,cole_depto_ubicacion,cole_cod_depto_ubicacion,cole_mcpio_ubicacion,cole_cod_mcpio_ubicacion,max_value,min_value,avg_value,
20102,2010,2,HUILA,41,RIVERA,41615, , , ,
20102,2010,2,CALDAS,17,MANZANARES,17433, , , ,
20102,2010,2,CUNDINAMARCA,25,SOPÃ“,25758, , , ,
20102,2010,2,NARIÃ‘O,52,ALBÃN,52019, , , ,
20102,2010,2,HUILA,41,ÃQUIRA,41357, , , ,
20102,2010,2,HUILA,41,ELÃAS,41244, , , ,
20102,2010,2,PUTUMAYO,86,ORITO,86320, , , ,
20102,2010,2,BOLIVAR,13,SOPLAVIENTO,13760, , , ,
20102,2010,2,ATLANTICO,8,TUBARÃ,8832, , , ,
20102,2010,2,NARIÃ‘O,52,CONTADERO,52210, , , ,
20102,2010,2,TOLIMA,73,ROVIRA,73624, , , ,
20102,2010,2,BOYACA,15,BRICEÃ‘O,15106, , , ,
20102,2010,2,NARIÃ‘O,52,SANTACRUZ,52699, , , ,
20102,2010,2,NARIÃ‘O,52,ARBOLEDA,52051, , , ,
20102,2010,2,HUILA,41,PALESTINA,41530, , , ,
20102,2010,2,ANTIOQUIA,5,SAN FRANCISCO,5652, , , ,
20102,2010,2,TOLIMA,73,PURIFICACIÃ“N,73585, , , ,
20102,2010,2,ANTIOQUIA,5,LA ESTRELLA,5380, , , ,
20102,2010,2,BOYACA,15,OICATÃ,15500, , , ,
20102,2010,2,CORDOBA,23,CHINÃš,23182, , , ,
20102,2010,2,NORTE SANTANDER,54,SARDINATA,54720, , , ,
20102,2010,2,LA GUAJIRA,44,VILLANUEVA,44874, , , ,
20102,2010,2,ANTIOQUIA,5,ANDES,5034, , , ,
20102,2010,2,CASANARE,85,SABANALARGA,85300, , , ,
20102,2010,2,TOLIMA,73,HONDA,73349, , , ,
20102,2010,2,ANTIOQUIA,5,SAN RAFAEL,5667, , , ,
20102,2010,2,BOLIVAR,13,TIQUISIO,13810, , , ,
20102,2010,2,ANTIOQUIA,5,SAN CARLOS,5649, , , ,
20102,2010,2,SANTANDER,68,PALMAR,68522, , , ,
20102,2010,2,ANTIOQUIA,5,VEGACHÃ,5858, , , ,
20101,2010,1,BOYACA,15,FIRAVITOBA,15272, , , ,
20102,2010,2,BOYACA,15,TENZA,15798, , , ,
20102,2010,2,TOLIMA,73,ATACO,73067, , , ,
20102,2010,2,NORTE SANTANDER,54,LA ESPERANZA,54385, , , ,
20102,2010,2,CHOCO,27,NUQUÃ,27495, , , ,
20102,2010,2,SANTANDER,68,FLORIÃN,68271, , , ,
20102,2010,2,CHOCO,27,MEDIO SAN JUAN,27450, , , ,
20102,2010,2,ANTIOQUIA,5,JARDÃN,5364, , , ,
20102,2010,2,BOLIVAR,13,ALTOS DEL ROSARIO,13030, , , ,
20102,2010,2,VALLE,76,ULLOA,76845, , , ,
20102,2010,2,SUCRE,70,SINCELEJO,70001, , , ,
20102,2010,2,ATLANTICO,8,MALAMBO,8433, , , ,
20102,2010,2,BOYACA,15,VENTAQUEMADA,15861, , , ,
20102,2010,2,CAUCA,19,POPAYÃN,19001, , , ,
20102,2010,2,TOLIMA,73,PLANADAS,73555, , , ,
20102,2010,2,ANTIOQUIA,5,PEÃ‘OL,5541, , , ,
20102,2010,2,SANTANDER,68,PUENTE NACIONAL,68572, , , ,
20102,2010,2,RISARALDA,66,MARSELLA,66440, , , ,
20101,2010,1,BOLIVAR,13,CARTAGENA DE INDIAS,13001, , , ,
20102,2010,2,CHOCO,27,NÃ“VITA,27491, , , ,
20102,2010,2,ANTIOQUIA,5,REMEDIOS,5604, , , ,
20102,2010,2,BOLIVAR,13,SANTA ROSA,13683, , , ,
20102,2010,2,NARIÃ‘O,52,EL PEÃ‘OL,52254, , , ,
20102,2010,2,CASANARE,85,OROCUÃ‰,85230, , , ,
20102,2010,2,META,50,PUERTO LÃ“PEZ,50573, , , ,
20102,2010,2,TOLIMA,73,CASABIANCA,73152, , , ,
20102,2010,2,CUNDINAMARCA,25,GUATAVITA,25326, , , ,
20102,2010,2,CUNDINAMARCA,25,VIANÃ,25867, , , ,
20102,2010,2,SANTANDER,68,CAPITANEJO,68147, , , ,
20102,2010,2,BOYACA,15,TÃ“PAGA,15820, , , ,
20101,2010,1,VALLE,76,BUGALAGRANDE,76113, , , ,
20102,2010,2,TOLIMA,73,COYAIMA,73217, , , ,
20102,2010,2,ANTIOQUIA,5,EL SANTUARIO,5697, , , ,
20102,2010,2,VALLE,76,LA CUMBRE,76377, , , ,
20102,2010,2,ATLANTICO,8,SABANALARGA,8638, , , ,
20102,2010,2,CASANARE,85,YOPAL,85001, , , ,
20102,2010,2,PUTUMAYO,86,PUERTO GUZMÃN,86571, , , ,
20102,2010,2,CAQUETA,18,VALPARAÃSO,18860, , , ,
20102,2010,2,CUNDINAMARCA,25,GACHETÃ,25297, , , ,
20102,2010,2,CUNDINAMARCA,25,VILLAPINZÃ“N,25873, , , ,
20102,2010,2,CALDAS,17,CHINCHINÃ,17174, , , ,
20102,2010,2,NORTE SANTANDER,54,BOCHALEMA,54099, , , ,
20102,2010,2,BOYACA,15,TOGÃœÃ,15816, , , ,
20102,2010,2,SUCRE,70,PALMITO,70523, , , ,
20102,2010,2,BOLIVAR,13,SAN PABLO,13670, , , ,
20102,2010,2,QUINDIO,63,GÃ‰NOVA,63302, , , ,
20102,2010,2,SANTANDER,68,COROMORO,68217, , , ,
20102,2010,2,NORTE SANTANDER,54,SANTIAGO,54680, , , ,
20102,2010,2,PUTUMAYO,86,SANTIAGO,86760, , , ,
20102,2010,2,ANTIOQUIA,5,URAMITA,5842, , , ,
20102,2010,2,BOYACA,15,SAN EDUARDO,15660, , , ,
20102,2010,2,META,50,EL CALVARIO,50245, , , ,
20102,2010,2,BOLIVAR,13,CARTAGENA DE INDIAS,13001, , , ,
20102,2010,2,BOYACA,15,PAIPA,15516, , , ,
20102,2010,2,BOYACA,15,PUERTO BOYACÃ,15572, , , ,
20102,2010,2,CALDAS,17,MANIZALES,17001, , , ,
20102,2010,2,ANTIOQUIA,5,MUTATÃ,5480, , , ,
20102,2010,2,HUILA,41,CAMPOALEGRE,41132, , , ,
20102,2010,2,CUNDINAMARCA,25,CHOCONTÃ,25183, , , ,
20102,2010,2,CHOCO,27,LLORÃ“,27413, , , ,
20102,2010,2,CORDOBA,23,PLANETA RICA,23555, , , ,
20102,2010,2,ATLANTICO,8,PUERTO COLOMBIA,8573, , , ,
20101,2010,1,CUNDINAMARCA,25,FACATATIVÃ,25269, , , ,
20102,2010,2,ATLANTICO,8,JUAN DE ACOSTA,8372, , , ,
20102,2010,2,ANTIOQUIA,5,VALPARAÃSO,5856, , , ,
20102,2010,2,NARIÃ‘O,52,EL TAMBO,52260, , , ,
20102,2010,2,NORTE SANTANDER,54,DURANIA,54239, , , ,
20102,2010,2,BOYACA,15,SORA,15762, , , ,
20102,2010,2,ATLANTICO,8,PONEDERA,8560, , , ,
20101,2010,1,HUILA,41,PITALITO,41551, , , ,
20102,2010,2,HUILA,41,YAGUARÃ,41885, , , ,
20102,2010,2,CUNDINAMARCA,25,QUEBRADANEGRA,25592, , , ,
20102,2010,2,SUCRE,70,LA UNIÃ“N,70400, , , ,
20102,2010,2,NARIÃ‘O,52,POLICARPA,52540, , , ,
20102,2010,2,BOYACA,15,LA CAPILLA,15380, , , ,
20102,2010,2,NORTE SANTANDER,54,ARBOLEDAS,54051, , , ,
20102,2010,2,BOLIVAR,13,REGIDOR,13580, , , ,
20101,2010,1,SANTANDER,68,BARBOSA,68077, , , ,
20102,2010,2,ANTIOQUIA,5,ITAGÃœÃ,5360, , , ,
20102,2010,2,BOLIVAR,13,MAGANGUÃ‰,13430, , , ,
20102,2010,2,CUNDINAMARCA,25,VILLETA,25875, , , ,
20102,2010,2,PUTUMAYO,86,MOCOA,86001, , , ,
20102,2010,2,CHOCO,27,ISTMINA,27361, , , ,
20102,2010,2,CUNDINAMARCA,25,SIBATÃ‰,25740, , , ,
20102,2010,2,TOLIMA,73,PRADO,73563, , , ,
20102,2010,2,CASANARE,85,TAURAMENA,85410, , , ,
20101,2010,1,CAUCA,19,POPAYÃN,19001, , , ,
20102,2010,2,CORDOBA,23,SAN BERNARDO DEL VIENTO,23675, , , ,
20102,2010,2,BOLIVAR,13,SAN CRISTÃ“BAL,13620, , , ,
20102,2010,2,CHOCO,27,CONDOTO,27205, , , ,
20102,2010,2,CALDAS,17,MARQUETALIA,17444, , , ,
20102,2010,2,SANTANDER,68,RIONEGRO,68615, , , ,
20101,2010,1,VALLE,76,JAMUNDÃ,76364, , , ,
20102,2010,2,ANTIOQUIA,5,HELICONIA,5347, , , ,
20102,2010,2,CHOCO,27,BAGADÃ“,27073, , , ,
20102,2010,2,META,50,PUERTO CONCORDIA,50450, , , ,
20102,2010,2,BOYACA,15,ARCABUCO,15051, , , ,
20102,2010,2,VALLE,76,TORO,76823, , , ,
20102,2010,2,NARIÃ‘O,52,OSPINA,52506, , , ,
20102,2010,2,META,50,CABUYARO,50124, , , ,
20102,2010,2,CHOCO,27,RÃO IRÃ“,27580, , , ,
20102,2010,2,HUILA,41,SAN AGUSTÃN,41668, , , ,
20102,2010,2,VALLE,76,ROLDANILLO,76622, , , ,
20102,2010,2,CAQUETA,18,FLORENCIA,18001, , , ,
20102,2010,2,TOLIMA,73,NATAGAIMA,73483, , , ,
20102,2010,2,META,50,CUMARAL,50226, , , ,
20102,2010,2,META,50,LEJANÃAS,50400, , , ,
20102,2010,2,BOYACA,15,MONGUÃ,15466, , , ,
20102,2010,2,BOLIVAR,13,EL CARMEN DE BOLÃVAR,13244, , , ,
20102,2010,2,SANTANDER,68,OCAMONTE,68498, , , ,
20102,2010,2,QUINDIO,63,MONTENEGRO,63470, , , ,
20101,2010,1,VALLE,76,EL CERRITO,76248, , , ,
20102,2010,2,CALDAS,17,VITERBO,17877, , , ,
20102,2010,2,SANTANDER,68,SUAITA,68770, , , ,
20102,2010,2,HUILA,41,PITAL,41548, , , ,
20102,2010,2,CALDAS,17,NORCASIA,17495, , , ,
20102,2010,2,SANTANDER,68,EL PLAYÃ“N,68255, , , ,
20102,2010,2,ANTIOQUIA,5,LA UNIÃ“N,5400, , , ,
20102,2010,2,CUNDINAMARCA,25,SUBACHOQUE,25769, , , ,
20102,2010,2,CORDOBA,23,CHIMÃ,23168, , , ,
20102,2010,2,CAUCA,19,ARGELIA,19050, , , ,
20102,2010,2,CHOCO,27,SAN JOSÃ‰ DEL PALMAR,27660, , , ,
20102,2010,2,ANTIOQUIA,5,SAN ROQUE,5670, , , ,
20102,2010,2,CUNDINAMARCA,25,LENGUAZAQUE,25407, , , ,
20102,2010,2,CESAR,20,BOSCONIA,20060, , , ,
20102,2010,2,CUNDINAMARCA,25,TENA,25797, , , ,
20102,2010,2,CUNDINAMARCA,25,SAN ANTONIO DEL TEQUENDAMA,25645, , , ,
20102,2010,2,CUNDINAMARCA,25,CAPARRAPÃ,25148, , , ,
20102,2010,2,ANTIOQUIA,5,ARMENIA,5059, , , ,
20102,2010,2,ANTIOQUIA,5,PUERTO TRIUNFO,5591, , , ,
20102,2010,2,NORTE SANTANDER,54,LOURDES,54418, , , ,
20102,2010,2,BOYACA,15,ÃšMBITA,15842, , , ,
20102,2010,2,BOYACA,15,LA VICTORIA,15401, , , ,
20101,2010,1,ANTIOQUIA,5,DABEIBA,5234, , , ,
20101,2010,1,CHOCO,27,QUIBDÃ“,27001, , , ,
20102,2010,2,CASANARE,85,VILLANUEVA,85440, , , ,
20102,2010,2,HUILA,41,ALGECIRAS,41020, , , ,
20101,2010,1,BOGOTÃ,11,BOGOTÃ D.C.,11001, , , ,
20102,2010,2,MAGDALENA,47,CIÃ‰NAGA,47189, , , ,
20102,2010,2,SUCRE,70,SUCRE,70771, , , ,
20102,2010,2,VALLE,76,VERSALLES,76863, , , ,
20102,2010,2,BOLIVAR,13,MOMPÃ“S,13468, , , ,
20102,2010,2,CHOCO,27,ATRATO,27050, , , ,
20102,2010,2,CAUCA,19,CORINTO,19212, , , ,
20101,2010,1,VALLE,76,GUADALAJARA DE BUGA,76111, , , ,
20102,2010,2,NARIÃ‘O,52,LA UNIÃ“N,52399, , , ,
20102,2010,2,MAGDALENA,47,SAN ZENÃ“N,47703, , , ,
20102,2010,2,VALLE,76,ANSERMANUEVO,76041, , , ,
20102,2010,2,SANTANDER,68,SABANA DE TORRES,68655, , , ,
20102,2010,2,LA GUAJIRA,44,DISTRACCIÃ“N,44098, , , ,
20102,2010,2,ATLANTICO,8,GALAPA,8296, , , ,
20102,2010,2,RISARALDA,66,BELÃ‰N DE UMBRÃA,66088, , , ,
20101,2010,1,CAUCA,19,SANTANDER DE QUILICHAO,19698, , , ,
20102,2010,2,NARIÃ‘O,52,POTOSÃ,52560, , , ,
20101,2010,1,BOYACA,15,SOGAMOSO,15759, , , ,
20102,2010,2,CAUCA,19,SANTA ROSA,19701, , , ,
20102,2010,2,QUINDIO,63,BUENAVISTA,63111, , , ,
20102,2010,2,SANTANDER,68,JORDÃN,68370, , , ,
20102,2010,2,CAUCA,19,BOLÃVAR,19100, , , ,
20102,2010,2,TOLIMA,73,CHAPARRAL,73168, , , ,
20102,2010,2,CUNDINAMARCA,25,SOACHA,25754, , , ,
20102,2010,2,CUNDINAMARCA,25,TENJO,25799, , , ,
20102,2010,2,NORTE SANTANDER,54,GRAMALOTE,54313, , , ,
20102,2010,2,CORDOBA,23,CERETÃ‰,23162, , , ,
20102,2010,2,CESAR,20,AGUSTÃN CODAZZI,20013, , , ,
20102,2010,2,MAGDALENA,47,FUNDACIÃ“N,47288, , , ,
20102,2010,2,TOLIMA,73,ANZOÃTEGUI,73043, , , ,
20102,2010,2,CESAR,20,SAN MARTÃN,20770, , , ,
20102,2010,2,CESAR,20,GONZÃLEZ,20310, , , ,
20102,2010,2,HUILA,41,SUAZA,41770, , , ,
20101,2010,1,HUILA,41,GARZÃ“N,41298, , , ,
20102,2010,2,CAQUETA,18,EL DONCELLO,18247, , , ,
20102,2010,2,SUCRE,70,COLOSÃ“,70204, , , ,
20102,2010,2,CASANARE,85,TÃMARA,85400, , , ,
20102,2010,2,BOLIVAR,13,MONTECRISTO,13458, , , ,
20102,2010,2,TOLIMA,73,VILLARRICA,73873, , , ,
20102,2010,2,META,50,EL DORADO,50270, , , ,
20102,2010,2,CUNDINAMARCA,25,YACOPÃ,25885, , , ,
20102,2010,2,CUNDINAMARCA,25,SAN FRANCISCO,25658, , , ,
20102,2010,2,CAQUETA,18,ALBANIA,18029, , , ,
20102,2010,2,BOYACA,15,SÃCHICA,15638, , , ,
20102,2010,2,BOYACA,15,SUSACÃ“N,15774, , , ,
20102,2010,2,ANTIOQUIA,5,TOLEDO,5819, , , ,
20102,2010,2,BOYACA,15,CHITARAQUE,15185, , , ,
20102,2010,2,BOYACA,15,PAJARITO,15518, , , ,
20101,2010,1,ANTIOQUIA,5,RETIRO,5607, , , ,
20102,2010,2,SANTANDER,68,CABRERA,68121, , , ,
20101,2010,1,CORDOBA,23,MONTELÃBANO,23466, , , ,
20102,2010,2,CAUCA,19,SANTANDER DE QUILICHAO,19698, , , ,
20102,2010,2,MAGDALENA,47,ZONA BANANERA,47980, , , ,
20102,2010,2,ANTIOQUIA,5,BARBOSA,5079, , , ,
20102,2010,2,CUNDINAMARCA,25,VILLA DE SAN DIEGO DE UBATÃ‰,25843, , , ,
20102,2010,2,SUCRE,70,SANTIAGO DE TOLÃš,70820, , , ,
20102,2010,2,NORTE SANTANDER,54,TEORAMA,54800, , , ,
20102,2010,2,CAQUETA,18,EL PAUJÃL,18256, , , ,
20102,2010,2,BOLIVAR,13,SAN JACINTO,13654, , , ,
20102,2010,2,ANTIOQUIA,5,ALEJANDRÃA,5021, , , ,
20102,2010,2,CASANARE,85,HATO COROZAL,85125, , , ,
20102,2010,2,TOLIMA,73,PALOCABILDO,73520, , , ,
20102,2010,2,ATLANTICO,8,USIACURÃ,8849, , , ,
20102,2010,2,CAQUETA,18,MORELIA,18479, , , ,
20102,2010,2,MAGDALENA,47,PIJIÃ‘O DEL CARMEN,47545, , , ,
20102,2010,2,META,50,MESETAS,50330, , , ,
20101,2010,1,CESAR,20,AGUSTÃN CODAZZI,20013, , , ,
20102,2010,2,CUNDINAMARCA,25,SESQUILÃ‰,25736, , , ,
20102,2010,2,CUNDINAMARCA,25,PULÃ,25580, , , ,
20102,2010,2,BOYACA,15,SUTATENZA,15778, , , ,
20102,2010,2,BOYACA,15,TUTAZÃ,15839, , , ,
20101,2010,1,RISARALDA,66,DOSQUEBRADAS,66170, , , ,
20102,2010,2,META,50,MAPIRIPÃN,50325, , , ,
20102,2010,2,CESAR,20,AGUACHICA,20011, , , ,
20102,2010,2,HUILA,41,TARQUI,41791, , , ,
20102,2010,2,BOYACA,15,NOBSA,15491, , , ,
20102,2010,2,CAUCA,19,LA SIERRA,19392, , , ,
20102,2010,2,CESAR,20,TAMALAMEQUE,20787, , , ,
20102,2010,2,ANTIOQUIA,5,RIONEGRO,5615, , , ,
20102,2010,2,BOLIVAR,13,VILLANUEVA,13873, , , ,
20102,2010,2,NORTE SANTANDER,54,EL CARMEN,54245, , , ,
20102,2010,2,CUNDINAMARCA,25,EL COLEGIO,25245, , , ,
20102,2010,2,CESAR,20,CURUMANÃ,20228, , , ,
20102,2010,2,BOYACA,15,TINJACÃ,15808, , , ,
20102,2010,2,NORTE SANTANDER,54,PAMPLONA,54518, , , ,
20102,2010,2,ANTIOQUIA,5,ITUANGO,5361, , , ,
20102,2010,2,NORTE SANTANDER,54,PUERTO SANTANDER,54553, , , ,
20102,2010,2,MAGDALENA,47,SITIONUEVO,47745, , , ,
20102,2010,2,CALDAS,17,SAN JOSÃ‰,17665, , , ,
20102,2010,2,NARIÃ‘O,52,FRANCISCO PIZARRO,52520, , , ,
20102,2010,2,ANTIOQUIA,5,HISPANIA,5353, , , ,
20102,2010,2,MAGDALENA,47,SABANAS DE SAN ÃNGEL,47660, , , ,
20101,2010,1,HUILA,41,BARAYA,41078, , , ,
20102,2010,2,BOYACA,15,GÃMEZA,15296, , , ,
20102,2010,2,NORTE SANTANDER,54,CÃCOTA,54125, , , ,
20101,2010,1,VALLE,76,CALI,76001, , , ,
20102,2010,2,CHOCO,27,QUIBDÃ“,27001, , , ,
20102,2010,2,CAUCA,19,EL TAMBO,19256, , , ,
20102,2010,2,ANTIOQUIA,5,NECHÃ,5495, , , ,
20102,2010,2,CORDOBA,23,MONTELÃBANO,23466, , , ,
20102,2010,2,ANTIOQUIA,5,YOLOMBÃ“,5890, , , ,
20102,2010,2,CALDAS,17,AGUADAS,17013, , , ,
20102,2010,2,QUINDIO,63,CÃ“RDOBA,63212, , , ,
20102,2010,2,ANTIOQUIA,5,DABEIBA,5234, , , ,
20101,2010,1,MAGDALENA,47,SANTA MARTA,47001, , , ,
20102,2010,2,NORTE SANTANDER,54,RAGONVALIA,54599, , , ,
20102,2010,2,CALDAS,17,BELALCÃZAR,17088, , , ,
20102,2010,2,ANTIOQUIA,5,CISNEROS,5190, , , ,
20102,2010,2,MAGDALENA,47,ZAPAYÃN,47960, , , ,
20102,2010,2,CUNDINAMARCA,25,CHIPAQUE,25178, , , ,
20102,2010,2,CAUCA,19,SILVIA,19743, , , ,
20102,2010,2,NARIÃ‘O,52,LEIVA,52405, , , ,
20101,2010,1,CUNDINAMARCA,25,LENGUAZAQUE,25407, , , ,
20102,2010,2,PUTUMAYO,86,SAN FRANCISCO,86755, , , ,
20102,2010,2,VICHADA,99,SANTA ROSALÃA,99624, , , ,
20101,2010,1,CALDAS,17,CHINCHINÃ,17174, , , ,
20102,2010,2,TOLIMA,73,VENADILLO,73861, , , ,
20102,2010,2,BOYACA,15,BUENAVISTA,15109, , , ,
20102,2010,2,SANTANDER,68,HATO,68344, , , ,
20102,2010,2,LA GUAJIRA,44,MAICAO,44430, , , ,
20101,2010,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686, , , ,
20102,2010,2,CALDAS,17,ANSERMA,17042, , , ,
20102,2010,2,MAGDALENA,47,TENERIFE,47798, , , ,
20102,2010,2,CALDAS,17,VILLAMARÃA,17873, , , ,
20102,2010,2,SANTANDER,68,VÃ‰LEZ,68861, , , ,
20102,2010,2,ATLANTICO,8,MANATÃ,8436, , , ,
20102,2010,2,SANTANDER,68,BETULIA,68092, , , ,
20102,2010,2,ANTIOQUIA,5,SAN PEDRO DE LOS MILAGROS,5664, , , ,
20102,2010,2,SANTANDER,68,MOGOTES,68464, , , ,
20102,2010,2,ANTIOQUIA,5,AMAGÃ,5030, , , ,
20102,2010,2,ARAUCA,81,CRAVO NORTE,81220, , , ,
20102,2010,2,ANTIOQUIA,5,CONCORDIA,5209, , , ,
20102,2010,2,ANTIOQUIA,5,EBÃ‰JICO,5240, , , ,
20102,2010,2,ATLANTICO,8,CANDELARIA,8141, , , ,
20101,2010,1,CALDAS,17,VILLAMARÃA,17873, , , ,
20102,2010,2,BOLIVAR,13,SANTA ROSA DEL SUR,13688, , , ,
20101,2010,1,CUNDINAMARCA,25,LA CALERA,25377, , , ,
20102,2010,2,NARIÃ‘O,52,CHACHAGÃœÃ,52240, , , ,
20102,2010,2,SANTANDER,68,MACARAVITA,68425, , , ,
20102,2010,2,BOYACA,15,RÃQUIRA,15600, , , ,
20101,2010,1,MAGDALENA,47,EL BANCO,47245, , , ,
20101,2010,1,ANTIOQUIA,5,VALPARAÃSO,5856, , , ,
20102,2010,2,SANTANDER,68,AGUADA,68013, , , ,
20102,2010,2,SANTANDER,68,ENCINO,68264, , , ,
20102,2010,2,CORDOBA,23,SAN ANTERO,23672, , , ,
20102,2010,2,BOYACA,15,SOTAQUIRÃ,15763, , , ,
20101,2010,1,ANTIOQUIA,5,CAUCASIA,5154, , , ,
20102,2010,2,BOYACA,15,CHIQUINQUIRÃ,15176, , , ,
20102,2010,2,NORTE SANTANDER,54,SALAZAR,54660, , , ,
20102,2010,2,SANTANDER,68,MÃLAGA,68432, , , ,
20102,2010,2,HUILA,41,GIGANTE,41306, , , ,
20102,2010,2,CUNDINAMARCA,25,PASCA,25535, , , ,
20102,2010,2,CORDOBA,23,AYAPEL,23068, , , ,
20102,2010,2,CUNDINAMARCA,25,SASAIMA,25718, , , ,
20102,2010,2,SANTANDER,68,EL PEÃ‘Ã“N,68250, , , ,
20102,2010,2,BOYACA,15,SIACHOQUE,15740, , , ,
20102,2010,2,BOYACA,15,SOCOTÃ,15755, , , ,
20102,2010,2,MAGDALENA,47,SANTA BÃRBARA DE PINTO,47720, , , ,
20102,2010,2,HUILA,41,NÃTAGA,41483, , , ,
20102,2010,2,BOYACA,15,MONGUA,15464, , , ,
20102,2010,2,PUTUMAYO,86,VALLE DEL GUAMUEZ,86865, , , ,
20101,2010,1,ANTIOQUIA,5,SAN RAFAEL,5667, , , ,
20101,2010,1,CUNDINAMARCA,25,GIRARDOT,25307, , , ,
20102,2010,2,CHOCO,27,EL CANTÃ“N DEL SAN PABLO,27135, , , ,
20102,2010,2,VAUPES,97,YAVARATÃ‰,97889, , , ,
20102,2010,2,ATLANTICO,8,REPELÃ“N,8606, , , ,
20102,2010,2,CUNDINAMARCA,25,PACHO,25513, , , ,
20102,2010,2,MAGDALENA,47,PIVIJAY,47551, , , ,
20102,2010,2,SANTANDER,68,ENCISO,68266, , , ,
20101,2010,1,CASANARE,85,YOPAL,85001, , , ,
20102,2010,2,CAUCA,19,GUAPÃ,19318, , , ,
20102,2010,2,SUCRE,70,EL ROBLE,70233, , , ,
20102,2010,2,ANTIOQUIA,5,SOPETRÃN,5761, , , ,
20101,2010,1,CUNDINAMARCA,25,SUBACHOQUE,25769, , , ,
20102,2010,2,BOLIVAR,13,CICUCO,13188, , , ,
20102,2010,2,BOYACA,15,TUTA,15837, , , ,
20102,2010,2,CAQUETA,18,SOLANO,18756, , , ,
20102,2010,2,BOYACA,15,PAYA,15533, , , ,
20102,2010,2,HUILA,41,NEIVA,41001, , , ,
20102,2010,2,VALLE,76,CANDELARIA,76130, , , ,
20102,2010,2,ANTIOQUIA,5,PUERTO BERRÃO,5579, , , ,
20102,2010,2,VALLE,76,YUMBO,76892, , , ,
20102,2010,2,NARIÃ‘O,52,PROVIDENCIA,52565, , , ,
20102,2010,2,SANTANDER,68,FLORIDABLANCA,68276, , , ,
20102,2010,2,CUNDINAMARCA,25,CACHIPAY,25123, , , ,
20101,2010,1,ANTIOQUIA,5,BELLO,5088, , , ,
20102,2010,2,CUNDINAMARCA,25,MANTA,25436, , , ,
20102,2010,2,ANTIOQUIA,5,EL BAGRE,5250, , , ,
20102,2010,2,BOYACA,15,SOATÃ,15753, , , ,
20102,2010,2,CUNDINAMARCA,25,ANOLAIMA,25040, , , ,
20102,2010,2,HUILA,41,TERUEL,41801, , , ,
20102,2010,2,BOYACA,15,FIRAVITOBA,15272, , , ,
20101,2010,1,TOLIMA,73,IBAGUÃ‰,73001, , , ,
20102,2010,2,PUTUMAYO,86,PUERTO LEGUÃZAMO,86573, , , ,
20102,2010,2,CUNDINAMARCA,25,EL ROSAL,25260, , , ,
20102,2010,2,NORTE SANTANDER,54,CHITAGÃ,54174, , , ,
20102,2010,2,META,50,PUERTO GAITÃN,50568, , , ,
20102,2010,2,CUNDINAMARCA,25,GACHALÃ,25293, , , ,
20101,2010,1,SANTANDER,68,MÃLAGA,68432, , , ,
20102,2010,2,RISARALDA,66,LA CELIA,66383, , , ,
20102,2010,2,SANTANDER,68,PALMAS DEL SOCORRO,68524, , , ,
20102,2010,2,AMAZONAS,91,PUERTO NARIÃ‘O,91540, , , ,
20102,2010,2,BOYACA,15,LABRANZAGRANDE,15377, , , ,
20102,2010,2,BOYACA,15,CUÃTIVA,15226, , , ,
20101,2010,1,NARIÃ‘O,52,SANDONÃ,52683, , , ,
20101,2010,1,NARIÃ‘O,52,ILES,52352, , , ,
20102,2010,2,SUCRE,70,MAJAGUAL,70429, , , ,
20102,2010,2,BOYACA,15,TUNJA,15001, , , ,
20102,2010,2,ANTIOQUIA,5,JERICÃ“,5368, , , ,
20102,2010,2,ANTIOQUIA,5,CHIGORODÃ“,5172, , , ,
20102,2010,2,CALDAS,17,RISARALDA,17616, , , ,
20102,2010,2,CUNDINAMARCA,25,UNE,25845, , , ,
20102,2010,2,TOLIMA,73,LÃ‰RIDA,73408, , , ,
20102,2010,2,CASANARE,85,MONTERREY,85162, , , ,
20102,2010,2,CAUCA,19,SUÃREZ,19780, , , ,
20102,2010,2,BOLIVAR,13,EL GUAMO,13248, , , ,
20102,2010,2,CESAR,20,CHIRIGUANÃ,20178, , , ,
20102,2010,2,CUNDINAMARCA,25,FÃ“MEQUE,25279, , , ,
20102,2010,2,NARIÃ‘O,52,CUMBAL,52227, , , ,
20102,2010,2,SUCRE,70,TOLÃš VIEJO,70823, , , ,
20102,2010,2,BOLIVAR,13,MORALES,13473, , , ,
20102,2010,2,BOYACA,15,SANTA SOFÃA,15696, , , ,
20102,2010,2,TOLIMA,73,PIEDRAS,73547, , , ,
20102,2010,2,NARIÃ‘O,52,MALLAMA,52435, , , ,
20101,2010,1,ANTIOQUIA,5,SAN PEDRO DE URABÃ,5665, , , ,
20102,2010,2,CUNDINAMARCA,25,JUNÃN,25372, , , ,
20102,2010,2,SANTANDER,68,BUCARAMANGA,68001, , , ,
20102,2010,2,BOYACA,15,QUÃPAMA,15580, , , ,
20102,2010,2,CUNDINAMARCA,25,VENECIA,25506, , , ,
20102,2010,2,ANTIOQUIA,5,GUATAPÃ‰,5321, , , ,
20102,2010,2,META,50,EL CASTILLO,50251, , , ,
20101,2010,1,ANTIOQUIA,5,MEDELLÃN,5001, , , ,
20102,2010,2,SANTANDER,68,GIRÃ“N,68307, , , ,
